Caw hnuk a sur nak ah cawpi nih a perh	the cow kicked him where he milked
Ruah nih a kan surh i kan cin dih	the rain falls on us and we get all wet
Sut cu tung ngan bik a si tawn	the main pillar/post is usually the biggest in the house
Raṭhe hi Laimi nih an ei ve	sulphur bean serves as one kind of food to the Chins
Hika ah hin ra tuah	please come here
Ni nih a ka cerh i ka mit a ra	bright sun dazzles my eyes
A rang a ṭhawng ngai	his horse is very strong
Nihin cu Bawksih i rang cawngh ah ka kal lai	I am going to Bawksih to look after the ponies
Sakhi kha rang ngai in a tli	a deer runs swiftly
Ṭhung nih thil a ran ter	chalk powder can cause clothes to be white
Rang cawngh hi ka zuam ngaimi a si	I am interested in keeping horses
Uico a bo hnu khan kaa hngilh kho ti lo	I can no longer fall asleep after the dog barked
Na rian a ol maw?	is your work easy?
Olive thing cu kan Liaram ah a kho lo	olive trees do not grow in Lai country
Olive chiti hi si zongah an rak hman	olive oil was used for medicine also
Tih thing kan pong lai	we shall stack firewood
Innka a mah tein aa ong	the door opens by itself
Thing pong na duh ahcun thaizing ah kan pong lai	if you want to stack firewood we may do so tomorrow
Innka ka'n onpiak lai	I shall open the door for you
Innka na ka onh kho hnga maw?	would you please open the door for me?
A hrom ah khuazing hmelchunh a um	there is a mole on his throat
Mi or a si	he is a gluttonous person
A or tuk i a si a fak	he is poor since he is too gluttonous
Na tlun kan in hngak lai maw?	shall we wait for your arrival?
Mi orkhu a si	she is a gluttonous person
Nan rak kan orhmi kha kan theih ko	we know that you were waiting for us
Lampi in an rak orh i an thah	they lay in wait for him on the way and killed him
Orhlei ah naa mer lai	you will turn to the right
A orhlei ah a ṭhu	he sits on his right side
Tuan ah rian kan ot lai	we shall start our work early
Rian kan ot tikah kan in chimh ve te lai	we will tell you when we begin our work
Nizaan ah inn sak kan ot cang	we have begun building the house yesterday
Tukum cu la tampi kan par	we get plenty of cotton this year
Chawdawr ah la ka caw	I buy yarn at the shop
Ka nu nih la a carh	my mother dries cotton in the sun
Kapi nih la zelhnak in la a zelh	my grandmother spins the thread into balls with a spinning machine
Rua fung in la an kah	they teased the cotton with a bambo bow
Ihphah cu lachon in an ser	they made mattress with cotton
Na lafang a ṭhia tuk	your thread is too thin
Zaan khuadei la a kher	she was spinning the whole night
Na cauk na la lai maw?	are you going to take your book?
Ṭhaku kha van la pah te	Please pick up Ṭhaku when you come
Rian cu na la lai maw?	are you going to accept the job?
Ti kan la i meng khat a hla	we are taking water by water pipes and the distance is one mile long
Mizaw kha laang in an put	they carried the sick perosn in a stretcher
Muidawh ahcun an lan kho lai lo	no one will beat her when it comes to beauty and charm
Sungsung nih Tintin cu muidawh zuamnak ah a laan	Sungsung beats Tintin in the beauty contest
Miṭhawng a si ti kha a lang	it's apparent that he is a strong man
Ṭhat lonak a tuahmi ruangah langh nak a hmu	he gets a retribution for his misdeeds
Nan khua a langh tikah kan i din lai	when your village is visible we shall stop for rest
Meizik aa hliau duak mak	the flames are leaping slowly and loudly
Na biachim bang cang tuah	please stop your speaking
Rawl na ei cang maw?	have you eaten yet ?
Bual Mang le Ngun Khen an i ṭhen	Bual Mang and Ngun Khen are divorced
Na kuak zuk hi na mak awk a si	you should stop smoking
Na nupi na mak awk a si lo	you should not divorce your wife
Ni a lin tuk i thlaikheu an thi dih	the sun is too hot that the young plants die off
Nan ṭuang a naal ngai	your floor is pretty smooth
Nan ṭuang a mam tuk caah kaa teng	I slip because your floor is too sleek
Cite cu ti chungah a maan	salt dissolves in water
Um kha maan cikcek in a kuai	the pot was crushed into pieces
Ka dawt, ka mang ah ka'n hmuh	my love, I saw you in my dream
Mang ṭha	good night! ("good dream")
Mang-cang-hlan in a um	he was in a trance
Zubui kha a kua in a lu a mang	the bamboo rat's head surfaces from its hole
Rul mangtara ka hmuh	I saw a huge snake
Na mangkawlong an za dengmang cang	your guavas are just about ready to ripe
Na mangkhawng nih varit a denh	your log trap caught (pressed) a quail
Mang ka manh	I dream a dream
Hi thil cu ka mangmanh phak lo a si	this thing is beyond my dream
Keimah nih nangmah cu kan uar	It is I that the love you
Mah le mah i thah hi ralchiat bia a si	suicide is because of cowardice
Mah le mah i vel hlah u!	do not fight among yourselves !
Mah hi ka duhmi cauk a si	this is the book I want
Mah hi cauk hna hi ka duhmi an si	these are the books I want
Mah khi cauk khi ka duh	I want that book
Mah khikhi ka duhmi cauk a si	that is the book I want
Mah hna khi	those things
Mah hna khi ka duhmi cauk an si	those are the books I want
Mah khi hna khi	those things
Mah khi hna khi ka duhmi cauk an si	those are the books I want
Mah bing in cauk ngeih an duh cio	every one of them wants to own a book individually
A mah bing in um a duh	he wants to live alone
A bia a mak zia ka chim thiam lo	I don't know how to say how great his words are
Tuzing cu kaa mah lo	this morning I am not as usual
Maimaw puan cu Laimi duhmi ngai a si	red silk yarn blanket is a Chin favorite
Maimomh nih bu a ser	Spider made it web
Maimomh nih a bu a zelh	the spider yarns its web
Nai thakbare a thak lo	your red peppers are not spicy
Na kuak zuk cu a mak ngai	your smoking is really bad
Na thakbare cu a tha sasai lo	your peppers is not very spicy
Nihin cu bong le mal kan ngei	we have blessings today
Pathian nih mal a kan sawm	God gives us blessings
A pa nih mal a sawm	her father blessed her
Zawt tikah mam ei a ṭha	it is good to eat porridge when one gets sick
Na cauk kha zeizat man dah a si?	what is the cost of your book?
Nihin cu kan thil zuarmi a man sasai lo	today our goods do not sell very well
Ar an i man	fowls have sexual intercourse
A nupi man ah siapi a man	he gave a female mythun for the marriage price of his wife
Na thil man a din ngai	your goods are quite inexpensive
Ka ruah nak hngakin na chaw man an fak deuh	your goods are much more expensive than I have expected
Nihin ah facang tun zakhat ka manh	today I sold one hundred bags of rice
A nupi man ah siapi a manh hna	he gave them female mythun for the marriage price of his wife
Sui cu a man a fak	gold is expensive
Nihin cu naa manh lo ngai	today you are very busy
Nizaan kha cu naa manh ngai nan	you were quite free yesterday though
Na manh cang maw?	are you ready yet?
Suimilam cu a man a tam	watch is expensive
A man a tam caah an ṭha ve	it is also good because it is expensive
A mar a zaang	he is agile ("his speed is light")
Mau in sak mi inn cu a fek ngaingai lo	the house that is built with bamboos is not very sturdy
Aho dah na maw a rak si?	who was your bride's maid?
Na kal lai maw?	are you going?
Maw ka thin aw!	O my goodness! ("O my liver")
Nangmah maw keimah dek kan kal a herh lai	either you or I must go
A zaw i a mit a maw	he was sick and his sight is blurred
Mawṭaw a mawng thiam lo	he does not know how to drive a car
A ban ah mawngcik aa chun	he engraves tattoo on his arms
Mawṭaw mawngh na thiam awk a si	you must know how to drive a car
Lai na nawm ahcun na mawh lai	you will be guilty if you commit a murder
Grik holh na thiam khawh lo cu na mawh lo	you are not to be blamed for not mastering Greek
Palhnak a tuahmi ruangah mawhchiat a si	he is rebuked for the wrong he has done
A chizawh kha a deng lengmang	she strokes her cat often
Tlangval mawi ngai a si	he is a handsome youngman
Na angki he nan i mawi ngai	your shirt goes very well with you
A mui aa dawh deuh caah aa uah deuh ve	he is cockier as he becomes more handsome
Facang mawi nih a ka sarh	rice pollen irritates my skin
Facang mawi nih a ka mawih	rice pollen irritates my skin
A vun a nak ngai	his skin is quite dark
Mi mawlh a si	he is an idiot
Zu a din tuk naak ah a mawlh dih cang	he becomes totally crazy because he drinks too much
A thin a hung i a mawlh in a mawlh	he is very angry that he loses his head
Cacawn kha aa mawlh chih	he is crazy about education
A lung a mawlmawk	he is confused in his mind
Mawn he a sualpi khawh	he could seduce her with drug
A mawnh kho lo	he could not induce her by drug
A pum dang zong an thurhnawm dih	his other body parts are also very dirty
Khua a mawt caah i chawh a har	it's difficult to walk because it is dark
Tuu le meheh ṭhen bangin ṭhen an si lai	they will be seperated as sheep and goats are seperated
Thimnak ah me na thla cang maw?	have you cast your ballot in the election?
Bia a chim lioah khan ka ngu lengmang	when he was speaking I was dozing
Nihin cu arsa meh kan ngei	we have chicken meat (to go along with rice) today
Na sa mehhang a thaw taktak	your meat curry is really good
Ka khahmul meh ka duh	I want to shave my beard
Na sam naa met lai lo maw?	aren't you going to cut your hair?
Sam mehnak ah samkamh a herh	comb is necessary for cutting hair
Meheh hnuk cu a ṭha ngaingai	goat's milk is very rich
Cakei mei na ei bal maw?	have you eaten a tail of a tiger?
Mei kan kau lai	we shall start making fire
An cungah mei bantuk kha an tla	something like tongues of fire fell on them
Meialh chungah an paih hna	they cast them into the flame
Ram a kang i meici an puak	the forest burns and fire sparks
Meicung ah sa kan pherh tawn	we usually dry meat on the rack above the fire
Ka kut ah meihma ka ngei	I have a burn on my hand
Meithingthu bul kha khawm tuah hna	please collect the short firebrand
Meizik maw i hliau ter lai cih!	don't you let the flame consume you!
Meihu lak ah a kal khomi cu an tlawm lai	those who can walk in the heat of fire would be very few
Hihi na cauk a si lo mei?	this is your book, isn't it?
Hi pangpar cu a rim a hmui lo mei?	this flower smells good, doesn't it?
Kala nih meida an duh	Indians like flour
Meihol rawh na thiam maw?	do you know how to make charcoal?
Ka meithal a meihrenh a pong	the screw of the tail of my gun barrel gets loose
Na bia cu ka ke caah meiinn a si	your word is a lamp unto my feet
Meikhu umnak ah mei a um	there is fire where there is smoke
Meikhu chuahnak	chimney
Meithal a meilei ah thocuan a um	the backsight of a gun is on the tail of the barrel
Tuzaan cu meiphu kan tih lai	we are going to make a camp fire tongiht
Khua sik caan ahcun meipung kan herh	we need brazier in cold season
Meithal paak	single barrel shot gun
Meithal phir	double barrel shot gun
Meithal fung cu meithal kua thenhnak caah hman a si	ramrod is used for cleaning the barrel of the gun
Ṭhal caan ah meithang an zaam.	there is haze in summer months
Meitlang a puak	volcano erupts
Khua a sik i mei kan to	it's cold and we warm ourselves near the fire
Khua a sih caah meitoh an duh	they want to warm themselves near the fire because it is cold
Mah bia hi mei kan toh ṭi lioah na chim	you said these words when we were warming ourselves together near the fire
Meipung cu meitohnak ah an hman	they use brazier for warming up themselves
Mek lehlaw!	a sarcastic expression used for refusing an offer, refuting a charge or accusation
Memu char na huam maw?	do you want pick some wild apples?
Si sayamah nih ka hma a ka men	a nurse bandages my wound
Minung men a si	he is just a human being
A chim men mi a si	he just said like that
Mi menmen a si lo	he is no ordinary person (i.e. he is an extra ordinary person)
Kan i chok menmen	we are just walking without any real purpose/just loitering
A lu ah puan aa menh	he wraps cloth around his head
A hma an men nak cu a rau dih	the place where they bandadged his wound is all pale
Seh kha vun mer tuah	please turn on the machine
Na lu kha mer hlah	donot turn around your head
Lamkawi ah mernak hmun a um lo	there is no place for turning around at the corner of the road
Na lu naa mer tikah i ralring	be careful when you turn around your head
Atu cu a me a rem cang	he is now satisfied in every thing (as in sound sleep)
Nangmah lo cun ka me aa rem kho lo	without you I can never be sastisfied
Ka bia a merh	he twists and turns what I said
A lung aa lawm i a merh	he is happy and smiles
Merh zimziam in a ka zoh	he looks at me smilingly
Mai na met cang maw?	have you peeled off the pumkin ?
A ka met chih nain kaa theihter lo	she sideglanced me intensely yet I pretended not to notice her wink
Ka sam na ka met kho lai maw?	can you give me a hair cut?
Metei tlai cu a thaw ngaingai	peach is very delicious
Zaanlei suimilam pathum ah tonnak kan ngei lai	we are going to have a meeting at 3 PM.
Mi tampi nih Krismas ah laksawng an hmuh	many persons receive gifts at Christmas
Micheubang a si	he is a weakling
Miding mi cu an hawile nih an zumh hna	the righteous are trusted by their friends
Mifim a si	he is a wise person
Mifim nih an thiamnak kong an ceih bal lo	wise people do not talk much about their skill
Mifim thiam a si hnga maw?	could he be a real wise man?
Mi lungvar ngai a si	he is quite a bright and smart person
Mifir miru a si	he is a thief and a swindler
Mi firhferh te a si nain a ṭhawng ngai	although he is lean, he is quite strong
Ka mihring nih a ing kho lo	my humanity cannot tolerate it
Ka mihring sinak nih a duh lo	my human nature does not like it
Mi hrokhrawl a si	he is a scoundrel
Mihrut cu a fim bal lo an ti	fool are never wise, they said
Mi lip mi nal	a slick and slippery person
Mi lip mi nal nih biadik an chim bal lo	slick and slippery persons never ever true words
Mi lolak pa a si	He is a useless man
Mi lungngan nih hawi taktak an ngei kho lo	a haughty person can never have a true friend
Mi lungleng kho ngai a si	she is quite a romantic person
Mi lungṭhawng a si	stubborn person
Chai in mimte a chaih	he shot the qual with a slingshot
Mino hi hmailei kan i ruahchanmi an si	the youths are the hope of the future
Annih chung cu minung kho an si	they are a well to do family
Mipam le misifak kha kan bomh hna lai	we should help the poor and the needy
Mipuar bawi nih mi an hrem hna	cruel officers persecute their people
Miralchia cu an au lawng a thang tawn	cowards are often loud
Mi rethei kan si	we are poor people
Misifak nih tangka an ngei lo	poor people don't have money
Ceukung cu miṭha ti awk a tlak	Ceukung is worth calling a good man
Milunglo a si i thil a philh lengmang	he is an absent-minded person and he keeps forgetting things
Nuzuangzam cu nan i ralring lai	you should be aware of a woman who is loose in morals
Mithathu cu a it zungzal ko	a sluggard is always sleeping
Nichin cu mi umthiam a si	Nichin is a well behaved woman
Mizer nih zerbia an chim i mizapi nih an ngeih	clever people talks about cunning stories (usually about sex) and all the people listen
Miruak cu thlan ah an vui	they buried the corpse in the grave
Na chimmi bia a ṭha	the word you spoke was good
Tukum ah nan chawdawt in zeizatdah nan miak?	how much profit did you make this year from your business?
Miakpi kuan cu a man a fak ngai	canon balls are quite expensive
A lu bua miam muam in a um ko	he is keeping unkempt
Micheu cu an thi, micheu an nung	some died and some survived
An bawipa cu a michia cungah zangfahnak a ngei	their ruler has sympathy on his subjects
Nan cabuai a mil ngaingai	your table is very smooth
Mileng nan ngei	you have a visitor
Mileng mikai	visitors who come quite often
Mileng sakai	an authorised person to ask the hand of a young woman for a young man
Nihin cu vanpang ka milh lai	I am going to plane wall boards today
Thau milmial tein a um	he is pleasantly plump
Banluang tang naidem ah kan ṭhu	we sat in the shade of a wild banana tree
Na min ahodah a si?	what is your name? ("who is your name?")
Kalemyo le Hakha kar ah min a um	there is a landslide between Kalemyo and Hakha
Lam a min	there is a landslide on the road
Lam a min caah kan tang ko	we are stuck because of the landslide
A min a chia	he has a bad reputation
Min a chimh tuk caah khualtlawn a har ngai	it is very difficult to travel because of so many landslides
Tang ruk cazin ah a min an khumh cang	his name has been registered in the sixth standard class register
Minkhumhnak ah na min ka hmu lo	I did not see your name at the registration
Hakha ahcun a min a lang ngai	he is famous in Hakha
A min a langh in aa dang ngai	he acts different after he got famous
Tang hra cazin ah a min an luh cang	he has been registered in the list of the tenth standard
A min an luh cang	he has been reinstated
A min an luhnak a sau rih lo	it's not yet long since he has been reinstated
Meifar a mih tikah rak ka chim te mu	please tell me when the torch extinguished
Ka pa nih ka min a ka sak	my father gave me my name
Ka pu hi a min a rak thang ngaingai ve	my grandfather was very famous at his time
Pastor nih ka min a ka thlak cang	the pastor has enrolled me (in Church's book of believers)
Aa toidor ruangah a min a ṭha ngai	he has a good reputation because of his humility
Minṭhat a duh lomi ahohmanh kan um lo	there is no one who does not like good reputation
Kan kawm mir hngerhte nih an ei dih hna	our young corn plants are all eaten up by the ants
Kan fangvoi an mir cang	our corn seeds have germinated
Nan fangvoi an mir tikah rak ka chim te mu	please tell me when your corns began to germinate
Mirang nih kawlram kum saupi an uk	the British ruled Myanmar for a long time
Mirangca a thiam	he knows English
Mirangholh a thiam	he can speak English
Ngaknu nih a ka mirh	a young girl smiles at me
Kan sa rungrul nih an ei dih	our dry meat is all eaten up by worms
A mit mit khat a caw	he is blind in one eye
A mit a kau	she has a big eyes
Hi thing cu a mit a tam tuk	this wood-board has too many knots
Kum upa nih mitkhuaidor an ngei	advanced in age people have eye bags
Nang cu ka mitfalai ah kaan rak ruah	I considered you as the appple of my eyes
Mitbawm nih hna an ka hnawh	eyes flies are pestering me
A mit a cei	he has squint eyes
A mit a cawmi pakhat kha Jesuh sinah a ra	a blind person came to Jesus
Na mit chin tuah	close your eyes
Zaan khat mitchinh tong sual law zeitindah kan um lai?	should you meet a sudden death, how are we going to live?
Mitchinh kamseh in a rian dih dingah a ṭuan	he worked doggedly to complete his work
A mit a daat khan nun a zuam ti lo	he does not want to live anymore after his eyes were gone
Nizaan ah mithla nih a kan ṭhih	yesterday, a ghost scared us
Mithmaan hi Lai holh in tarmit ti zong kan ti	we call eyes glasses in Lai as old people eyes
Bawipa nih mithmai ṭha in pe ko seh	may God give you countenance
Mithram cat in kan zoh	we are straining our eyes for your arrival
A mit a kei	he has squint eyes
A mit a ku	he is sleepy
Na zawt in na mitkuak a tla ngai	your are quite hollowed-eye since you got sick
A mitkuak a tlaak cu a zawt caah a si	he is hollowed-eye because he was sick
Na mit a kuut ahcun it ko	if you are tired you may go to sleep
A hawile kha ka chuak lai tiah a hro hna	He threatened his fellow-workers that he was going to resign
Mitleh hi khuaruahhar a si ve ko	magic is quite a trick
Mitleh thiam	magician, conjurer
A mitsir in a ka ven peng	she keeps a close eyes on me
Mitsur thei cu a thlum ngai	grapes are sweet
Mitsurhang hi Khrihfami nih Bawipa zaanriah tuahnak caah an hman	Christains use grape juice in the Lord's Supper
Hauruang caah mitsurruang kan hman	we used grape vines as a fence
Midang thil na mit va thi hlah	donot covet other people's properties
Ka mitthlam ah na cuang	you were in my imigination
A mitthli a rulrul in a tla	she shed drops of tears
Ka mit ah hnawm a lut	dust got into my eyes
Mittlang hmul	eyebrows hair
Hlanlio bawi cu miṭhi lalang he khual an tlawng tawn	former chiefs usually travelled with servants who accompanies them
Ka mit ka ṭheh len nain a thei kho lo	although I winked him, he cannot understand
Mitṭhep ah a kal	in the twinkle of an eye he went away
Mizakip sinah chim awk thawngṭha kan ngei	we have a story to tell to all people/every person
Mizapi umnak ah khin va kal u sih	let's go where the crowd is
Mizapi thimmi zoh kan duh	we want a government elected by the common people
Nupi ṭhi tlangval le a mo an ra lio	the bridegroom and his bride are now coming
Na meithal a mong a ṭhawng ngaingai	the spring of your gun is very strong
Mongkau meithal le mongkau namte he ram a vai	he hunts with breech loading gun and breech loading knife
Kan vanpang a mot	our wall is rotting
Artimu na duh maw?	do you like egg yolk?
Mupi nih ar a cawk	a hawk catches a chicken
Muvanlai cu ar nih an ṭih tuk	the chicken really fear the eagle
A rang tlik a ṭhawng tuk caah rangin a tla	he fell from the back of the horse because his horse was running too fast
Ka chizawh ka muai	I stroke my cat
Thlan mual ah kan kal lai	we are going to the cemetary
Mualphonak hmun um cu a nuam lo tuk	it is very unpleasant to be a place where defamation and scandal are instigated
A mual a pho hnu lawngah aa ngaichih	he regrets only after he was disgraced publicly
Kan inntung an muat dih	all our house posts are decaying
Thing kha tum hnih in van muat tuah	put two pieces of firewood in the fire to keep it burning
Pathian nih minung cu Amah mui in a ser	God created man in His image
Bawi Jesuh muihmel thlennak	the transfiguration of Lord Jesus ("the change of the appearance of Lord Jesus")
Na muihlam a leng ti lai lo ee tuzaan cu	even your image will not be around tonight !
Muidawh lawng nih cun zei a chuahpi lai lo	just good looking will not bring about anything
Na angki a mui aa dawh	the color of your coat is pretty/nice
Na inn a mui aa dawh	the feature of your house is beautiful
A mui a chia nain a lungthin ṭha	although she is ugly she has a good heart
Ka hawipa cu a mui a chia	my friend is not good looking
Zaan cu a mui	the night is dark
Khua a muih tuk caah zeihmanh kan hmu kho lo	we cannot see anything because it was too dark
Ngaknu cu a muiri aa hei	a young lady made a parting of her hair
Nithawng a ngei lo mi nih muka an in chinh	those who does not have umbrella uses tarpulin for rain protection
Muko an tum thawng ka theih	I heard the sound of  the trumpet/bugle
Muko tumtu kan ngei lo	we do not have a bugler
Tukum cu kan facang a vui set lo	this year paddyt does not produce well
Hru cu a muru a thaw ngaingai	the kernel of walnuts is very good
Milu tam maw a biapi deuh muru ngeih dah?	which one is more important: to have quantity or quality?
Muthla a ṭih mi cu mi ralchia an si	those who fear ghost are cowards
Hla cu vun la tuah	you please start the song
Rian cu na kal lai maw?	Are you going to work?
Lacawng tu nih la a cawngh hna	a muleteer looksafter the mules
A nu a lawh ahcun aa dawh lai	if she is like her mother, she will be very beautiful
Ruahsur lai a lawh caah ka kal ngam lo	it looks like rain therefore I dare not go
Nu le fa cu lawhnak an ngei	they have similarity as mother and daughter
Tlang cung in thawnglawi aw a thang	the sound of a fife comes from a mountain
Inn ah a lawi cang	he has gone back home
Thla khat hnu ah a lawi ṭhan	she has been reconciled and reunited in the family after one month's estrangement
Inn ka lawi in kaan chawnh te lai	I will call you after I got back home
Tisa na purh ahcun na kut a kaang lai	if you dip your hand into hot water, your hand will get burned
Nangmah nakcha cun amah kaa thim deuh lai	I will chose him other than you
Naa din ahcun a ṭha lai	it will be good if you take rest
Sur in nga kan tlaih	we catch fish with net
Ngazuatnak tili	aquirium
Timit ah ngaleng an um tuk ti lo	there is not much left trout in Timit river
Ngahring ma a thaw deuh nga car?	which one is tastier between fresh fish and dry fish?
Ngunkhuai man ah tangka za nga ka pek	I gave him five hundred for land tax
Ka ngang rih	please wait for me
Ka hngak rih	please wait for me
A lu aa khawn i tlawmpalte cu a ngang ta	he hurt his head and he was stunned for awhile
Na tlun lai kan i ngeih ngang	we are anxious for your arrival
Nihin ah phaisa tampi ka ngah	today I got a lot of money
Kal ding a ngah maw?	is it okay to go? (lit. will you get to go?)
Na sa a hnawm ahcun ṭawl a hau lai	if your meat is gritty, it needs to be washed
Ngahring dawi hi ngaih a um ko	we yearn for fishing expedition
Ngahring dawi cu ka zuam cem mi a si	going on fishing expedition is my favorite excursion
Ka nu ka ngai	I miss my mother
Ka chimmi ngai tuah	listen to what I say
Na saya bia ngai	obey your teacher
Rianṭuan a duh ngai	he likes to work very much
A ngaingai ti ahcun	in fact, in truth
Lentecalh a duh ngaingai	he likes to play very very much
Thil ngaingai	serious matters
Na sualnak naa ngaichih maw?	do you repent of your sin?
Circik pakhat a tlik len ka hmuh	I saw a small red mouse running around
Sibawi nih ka thatur a ngaih	a doctor listens to my pulse
Na nulepa bia na ngaih awk a si	you should obey your parents
Zawtnak ngaihnak in sibawi nih ka ṭang a ngaih	a doctor listens to my chest with a stethoscope (listening device)
Hi si hi kaa ziak	this medicine is good for me
Kan ngaih a faak ko	I miss you greatly
Kaan ngaihnak a sau cang	I have been missing you for a long time
Nangmah cu kaan ngaihchan ko	I like you very much
Ka ngaih a chia	I am sad
A ngaih a chiat caah a ṭap	he weeps because he is sorry
Ngaihchiatnak tampi an tong	hey met a lot of sorrow
Kuak ka rak zuk hi kaa ngaihchih ngaingai	I repent of my smoking
Ngaihchihnak loin remnak a um kho lo	there can be no reconciliation without repentance
Pakhat le pakhat kan i ngaihthiam awk a si	we ought to forgive one another
Pathian sinin ngaihthiamnak kan hmuh	we receive forgiveness from God
Ka palh caah ngaihthiam kan hal	I apologize to you because I am wrong
Na hawi cungah ngaihthiam halnak na tuah lai	you should make an apology to your friends
Ngaihthlem in a thah	he dealt with him subtly and killed him
Ngaihthlem in a ka thongh	he hit me without proper warning
Ka lung aa lawm ngaite	I am very happy
Nangmah ngaite ma na ra!	Oh mine! you yourself come! ("the very you come")
Ngaknu le tlangval an i uar	a young woman and a young man fall in love
Ngakchia lente aa celh	a child is playing
Ngakchia thlimnak bawm	cradle
Ngakchia nu a ṭap	a girl cries
Hngakchia pa bawlung an chuih	boys are playing soccer
Ngakṭah le nuhmei cu kan bomh hna awk a si	we should help the orphans and widows
Laimi nih ngal kah an rak sunhsak ngai	The Lai Chin people honored the killing of wildboar
A ngal ah fung in an tuk	they hit him at his shin with a stick
Hnulei ah naa ngalh ahcun na hngawng a kiak lai	if you fall backward your neck will break
Na sei na ngalh sual lai i ralring	be careful lest you drop your basket which is on your back
Thaizing ah thing nan kan ngalh kho hnga maw?	could you bring us firewood tomorrow?
A hnulei aa ngalh hnik lio ah ka tlaih manh	I caught him on time just before he fell back on his back
Nangmah lawngin na kal ngam lai maw?	would you dare to go alone?
Na chim ngam ahcun chim ko ngat!	why don't you say it if you dare!
Ka fa a ngam kho lo, a ṭap peng ko	my child cannot be consoled, it keeps crying
Ramdang ah ka ngam kho lo	I cannot be comfortably happy in foreign country
Kan rang a ngam cang	our horse has been domiciled
Na fa a ngam cang	you child stop crying ("your child is comfortably happy now")
Na ngamh zat ka ngamh ve ko	I dare you on any situation ("I dare as much as you dare")
Keimah lawngin kaan ngamh ko	I dare you by myself alone
Hngakchia a ṭapmi kha ngamh i zuam tuah	please try to console the child which is weeping
Amah cu mi ngan a si	he is a great man
Mah ka hawipa hi a lu a ngan ngai	this friend of mine has a big head
A ngannak cu a dawtnak ah a lang	his greatness is shown in his love
Na ka hngak khawh ahcun ka hngak tuah	if you can wait please wait for me
Na ka ngan khawh ahcun ka ngang tuah	if you can wait please wait for me
A ngan a dam ngaingai	he is very healthy
Minung caah ngandamnak cu biapi bik a si	health is the most important thing for human beings
Na ngan a fah ahcun sibawi chim tuah	if you have pain or suffering, please consult the doctor
Sakhi a kah i a nganh	he shot a deer but missed
Sa tlawmpal in ka nganh te	please leave some meat for me
Minung pathum kan nganh taak hna	we left three persons behind
Kan buh cu a ngah in a ngap ko	our food is gritty with sands in it
Ka pu zaan ah a hnaar	my granpa snored at night
Khua ah va tlung ta ngat?	would you please return to the village for awhile?
Piter cu ngatlai a rak si	Pe◦ter was once a fisherman
Kan tlangpar an ngo dih cang	our hill tops are bald and barren
Ka cal a ngau	my father is bald ("my father's forehead is bald")
Ngaitainu tlang ah kan kai lai	we are going for a hike at Ngatainu hill
Napa na ngaw deng cang maw?	are you almost of your father's size?
Lo kha ngawceo in nan i cheu lai	you should divide the field equally between you
Na inntung bunh mi a ngawi	the post you erected is askew
Na inntung a ngawi	your post is crooked
A lu a fak i a ngawi ko	he is having headache and therefore limp (keeping quiet)
Mi ngawi ngam a si	he is a quiet person
Na ngawingam tuk ahcun hawi na ngei lai lo	if you are to quiet you will not have friends
Vok a nguuk	a swine grunts
Zudin na ngol cang maw?	have you stopped drinking?
Phekah kaa ngol cang	I have stopped gambling
Ka angki a ngawn	my shirt is dirty (i.e. it's stain is hard to clean)
Na tawhrolh a hnawmh ahcun tuan ah na suk lai	if your trousers are dirty, you better wash it soon
Thisen chungtlik in a ngor	he has been chronically sick with dysentry (i.e. he has chronic dysentry)
Ka pa ka ngawt dengmang cang	I am almost as big as my father
Sianghngakchia cu an tlung dih ngawt cang	most of the students have left for home
Thingnge ah vate aa fu	a bird perches on a branch
Inn pakhat ka ngei	I have a house
Hi tinbawi a ngeitu cu Pu Thang Cem a si	the owner of this boat is Mr Thang Cem
A ngeihmi a chah ko	he has a lot of wealth
Rang ka ngeihnak kum khat lawng a si rih	my having of a pony is now only one year/it's only a year since I have a pony
Vok a ngeek a ka theih	I heard the squeal of a pig
Tung kha faak tukin ngel hlah, a kiak sual lai	donot cut around the pole too deep lest it breaks
Zun nih ka hru a ngel i a kiak	a vine constricted our wallnu tree that it broke
Tung na ngelh tikah i ralring!	be careful when you cut around the pole!
Zeicadah ka fa ngelcal cu a thih?	why was it that my son died (and not others)?
A kut a caak tuk i lung in aa ngen	his hand is too stained with dirt that he brushed it with a stone
Man tamtuk in kan ngen hlah u	donot ask for too much marriage price
Na pu le kha thil ngen tuk hna hlah	please do not ask too much things to your uncles
Aa ngen tuk i a hawile caah a har ko	he is so fastidious that it is hard for his friends
Zunruang nih hai kung a ngerh	a creeper entwines a mango tree
Nan inn kalnak lam cu aa ngerhnguai ngai	they way to your house is very curvy
Kan inntung a nget	our post is getting rotten
Chizawh a ngeu	a cat mews
Kan hnipuan a ngeu dih	our clothes become dirty from smoke
Kan thil meikhu nih a ngeuh cun kan lo ko	we were finished as smoke dirtied our things
Cauk kha ngi tein na chiah hna lai	align the books properly
Ral kha a ngia hna maw?	is he spying on the enemies?
Hrai kha a ngiang in tlai	hold the cup with the handle
Inn ah a ngio ko	he is distraught staying inside the house (i.e.he stays at home without saying much on anything)
A nih cu aho hmanh a ngiar hna lo	he never provokes any body
Rak ka ngiar lengmang hlah!	please do not start to fight with me all the time!
Pakhat le pakhat i ngiar cu a ṭha lo	it's not good to nag one another
